costat,curcd,datafmt,indfmt,consol,sic,datadate,gvkey,conm,tic,fyear,at,ceq,dltt,lse,ni,revt,xrd,csho,prcc_f,sich,mkt_cap,industry,boardid,companyid,datestartrole,directorid,directorname,companyname,rolename,dateendrole,datestartroleflag,dateendroleflag,seniority,UG,top20_ug,MBA,top20_mba,PhD,top20_phd,MD,top20_md,Master's,top20_masters,dob,gender,diversitynetworklabel,re,volatility,roa,adjusted_roa,firm_size,equity_capital,charter_value,retained_earnings,rd_intensity,ceo_age,ceo_gender,masters_factor,md_factor,phd_factor,mba_factor,ug_factor
A,USD,STD,INDL,C,7372,12/31/25,60849,FIGMA INC,FIG,2025,2348.207,1510.641,55.845,2348.207,-1250.463,1055.788,1029.7,513.043,37.37,7372.0,19172.41691,Software,2159823.0,2159823.0,2009-10-23,731568.0,Barry Allan,CI FIRST ASSET INVESTMENT GRADE BOND ETF (First Asset Investment Grade Bond ETF prior to 04/2019),President/CEO/Chief Investment Officer,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900-01-01,M,,-1439.37,0.04308900729337522,-0.5325182149614578,-0.5858248701536358,7.7614073371983965,0.6433167944734004,2.540938562773986,-0.6129655520147925,0.438504782585181,125.0,0,-0.6637970751564273,-0.2472783908292412,-0.17753790169760764,-0.006433528133942844,0.021768553178682218
I,USD,STD,INDL,C,7371,12/31/22,39482,THOUGHTWORKS HOLDG INC,TWKS,2022,1461.85,778.222,421.741,1461.85,-105.393,1296.238,0.0,315.682,10.19,7371.0,3216.79958,Software,3449260.0,3449260.0,2021-09-15,1975125.0,Guo Xiao,THOUGHTWORKS HOLDING INC (De-listed 11/2024),President/CEO,2024-06-17,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1974-06-15,M,,-162.724,0.037448909029205876,-0.07209563224681055,-0.1291508774927852,7.2874580358668615,0.5323542087081438,1.4191303945001508,-0.11131374628039813,0.0,48.0,0,1.5764848428835998,-0.142984627539358,-0.4574939900475732,-0.6449475881648674,0.986169623191155
I,USD,STD,INDL,C,7371,12/31/23,39482,THOUGHTWORKS HOLDG INC,TWKS,2023,1327.236,773.13,315.826,1327.236,-68.661,1126.816,0.0,322.407,4.81,7371.0,1550.7776699999995,Software,3449260.0,3449260.0,2021-09-15,1975125.0,Guo Xiao,THOUGHTWORKS HOLDING INC (De-listed 11/2024),President/CEO,2024-06-17,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1974-06-15,M,,-231.746,0.038064936879177384,-0.051732321908085674,-0.10042258152272196,7.190853863282325,0.5825113242859596,0.6960645962879076,-0.17460798230307195,0.0,49.0,0,1.5764848428835998,-0.142984627539358,-0.4574939900475732,-0.6449475881648674,0.986169623191155
A,USD,STD,INDL,C,3674,12/31/21,39822,GLOBALFOUNDRIES INC,GFS,2021,15027.602,7975.526,2006.38,15027.602,-250.313,6585.079,478.161,531.846,64.97,3674.0,34554.03462,Semiconductors/Hardware,3469267.0,3469267.0,2021-10-28,453077.0,Doctor Tom Caulfield,GLOBALFOUNDRIES INC,President/CEO,2025-04-28,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1959-06-15,M,,-15522.574,0.038041448933413255,-0.016656882448710046,-0.0824924796301286,9.61764392244643,0.5307251283338486,1.4661467170533902,-1.0329375238976917,0.03181884907518844,62.0,0,1.0553892672857608,-0.34353137885814344,3.930027966732105,-0.4444063793242925,0.961758210171077
A,USD,STD,INDL,C,3674,12/31/22,39822,GLOBALFOUNDRIES INC,GFS,2022,17841.0,9913.0,2558.0,17841.0,1448.0,8108.0,482.0,547.755,53.89,3674.0,29518.51695,Semiconductors/Hardware,3469267.0,3469267.0,2021-10-28,453077.0,Doctor Tom Caulfield,GLOBALFOUNDRIES INC,President/CEO,2025-04-28,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1959-06-15,M,,-13929.0,0.03921803418697502,0.08116136987837004,0.0241061246323954,9.789254458374703,0.5556302897819629,1.0911707325983613,-0.7807297797208677,0.027016422846253014,63.0,0,1.0553892672857608,-0.34353137885814344,3.930027966732105,-0.4444063793242925,0.961758210171077
A,USD,STD,INDL,C,3674,12/31/23,39822,GLOBALFOUNDRIES INC,GFS,2023,18044.0,11104.0,2151.0,18044.0,1020.0,7392.0,428.0,553.548,60.6,3674.0,33545.0088,Semiconductors/Hardware,3469267.0,3469267.0,2021-10-28,453077.0,Doctor Tom Caulfield,GLOBALFOUNDRIES INC,President/CEO,2025-04-28,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1959-06-15,M,,-12934.0,0.024104653142603086,0.0565284859232986,0.007838226308662315,9.800568498528287,0.6153846153846154,1.1055826795845463,-0.7168033695411217,0.02371979605409,64.0,0,1.0553892672857608,-0.34353137885814344,3.930027966732105,-0.4444063793242925,0.961758210171077
A,USD,STD,INDL,C,3674,12/31/24,39822,GLOBALFOUNDRIES INC,GFS,2024,16799.0,10776.0,1477.0,16799.0,-265.0,6750.0,496.0,552.913,42.91,3674.0,23725.49683,Semiconductors/Hardware,3469267.0,3469267.0,2021-10-28,453077.0,Doctor Tom Caulfield,GLOBALFOUNDRIES INC,President/CEO,2025-04-28,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1959-06-15,M,,-13249.0,0.027335241956122955,-0.015774748496934343,-0.07284386768495586,9.729074639810214,0.6414667539734508,0.7892288463699294,-0.7886778974938985,0.029525566998035598,65.0,0,1.0553892672857608,-0.34353137885814344,3.930027966732105,-0.4444063793242925,0.961758210171077
A,USD,STD,INDL,C,3674,12/31/25,39822,GLOBALFOUNDRIES INC,GFS,2025,17141.0,11928.0,1552.0,17141.0,885.0,6791.0,518.0,555.888,34.92,3674.0,19411.60896,Semiconductors/Hardware,3469267.0,3469267.0,2025-04-28,1398426.0,Tim Breen,GLOBALFOUNDRIES INC,CEO,2027-01-01,10.0,40.0,Executive Director,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977-06-15,M,,-12303.0,0.029217643783190823,0.05163059331427571,-0.0016760618779023337,9.749228533507058,0.6958753865002042,0.4869827096369587,-0.7177527565486261,0.03021994049355347,48.0,0,-0.6584768992027012,-0.20871352579230268,-0.13236321585395175,-0.03674237828068685,-0.6053960375094226
A,USD,STD,INDL,C,3572,6/30/25,51008,SANDISK CORP,SNDK,2025,12985.0,9216.0,2022.0,12985.0,-1641.0,7355.0,1132.0,146.0,45.35,3572.0,6621.1,Semiconductors/Hardware,3929783.0,3929783.0,2025-02-24,1621914.0,David Goeckeler,SANDISK CORP,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1962-06-15,M,,-2033.0,0.05812966947762418,-0.12637658837119753,-0.17968324356337556,9.471550124096849,0.7097420100115518,-0.3306795846661904,-0.15656526761648054,0.08717751251443974,63.0,0,1.4068689545496689,-0.058101093096811544,-0.3757039893981911,1.8073470638861047,-0.46846424218128085
A,USD,STD,INDL,C,7372,12/31/25,51461,CIRCLE INTERNET GROUP INC,CRCL,2025,78713.207,3329.327,11.978,78713.207,-69.508,2746.642,0.0,242.259,79.3,7372.0,19211.1387,Software,3973318.0,3973318.0,2025-06-05,1201064.0,Jeremy Allaire,CIRCLE INTERNET GROUP INC,Chairman/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971-05-13,M,,-1278.194,0.07669518935439844,-0.0008830538438104802,-0.05418970903598853,11.273566234811607,0.042296929916729224,1.7527200699773513,-0.01623862181094972,0.0,54.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,8731,12/31/23,43026,FORTREA HOLDINGS INC,FTRE,2023,4357.2,1738.8,1632.4,4357.2,-3.4,3114.5,0.0,88.8,34.9,8731.0,3099.12,Biotech,3659640.0,3659640.0,2023-06-30,1010281.0,Tom Pike,FORTREA HOLDINGS INC,Chairman/President/CEO,2025-05-13,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959-06-15,M,,-267.5,0.0287694509743952,-0.000780317635178555,-0.049470577249814844,8.37958492820829,0.39906361883778574,0.5779229800918688,-0.061392637473606904,0.0,64.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,8731,12/31/24,43026,FORTREA HOLDINGS INC,FTRE,2024,3579.2,1362.4,1110.3,3579.2,-328.5,2700.2,0.0,89.7,18.65,8731.0,1672.905,Biotech,3659640.0,3659640.0,2023-06-30,1010281.0,Tom Pike,FORTREA HOLDINGS INC,Chairman/President/CEO,2025-05-13,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959-06-15,M,,-679.9,0.0387801161766146,-0.09178028609745195,-0.14884940528547347,8.182894590735865,0.38064371926687535,0.20531378580609644,-0.18995864997764864,0.0,65.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,8731,12/31/25,43026,FORTREA HOLDINGS INC,FTRE,2025,2715.7,563.5,1102.0,2715.7,-986.2,2723.4,0.0,93.1,17.25,8731.0,1605.975,Biotech,3659640.0,3659640.0,2025-08-04,1908442.0,Anshul Thakral,FORTREA HOLDINGS INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1977-06-15,M,,-1553.2,0.0582728580257604,-0.3631476230806054,-0.4164542782727834,7.906805026024057,0.20749714622380971,1.047318994280559,-0.5719335714548736,0.0,48.0,0,1.6409762305171565,0.034723979858681725,-0.4197789524626997,1.7085120088202028,1.7425219870338229
A,USD,STD,INDL,C,3674,3/31/24,43285,ARM HOLDINGS PLC,ARM,2023,7927.0,5295.0,194.0,7927.0,306.0,3233.0,1979.0,1040.33,124.99,3674.0,130030.84669999998,Semiconductors/Hardware,3684000.0,3684000.0,2023-09-14,1618087.0,Rene Haas,ARM HOLDINGS PLC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-07-23,M,,2833.0,0.03376869626766933,0.03860224549009714,-0.01008801412453915,8.978029932837156,0.6679702283335436,3.2010087255629105,0.35738614860603,0.24965308439510533,61.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,3674,3/31/25,43285,ARM HOLDINGS PLC,ARM,2024,8932.0,6839.0,316.0,8932.0,792.0,4007.0,2071.0,1056.514,106.79,3674.0,112825.13006,Semiconductors/Hardware,3684000.0,3684000.0,2023-09-14,1618087.0,Rene Haas,ARM HOLDINGS PLC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-07-23,M,,3122.0,0.05561405773191373,0.08866995073891626,0.031600831550894735,9.097395612960048,0.7656739811912225,2.8031975763551387,0.3495297805642633,0.23186296462158532,62.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,3572,4/30/24,61591,NETAPP INC,NTAP,2023,9887.0,1146.0,2212.0,9887.0,986.0,6268.0,1029.0,206.0,102.21,3572.0,21055.26,Semiconductors/Hardware,21903.0,21903.0,2020-07-01,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,214.0,0.016952018448875637,0.09972691412966522,0.05103665451502894,9.198976041897133,0.11590978051987458,2.9108727918558808,0.021644583796905027,0.10407605947203398,57.0,0,-0.6128736957646483,-0.09759737004036201,-0.15034967286003378,1.735222049293508,0.872841853845548
A,USD,STD,INDL,C,3572,4/30/16,61591,NETAPP INC,NTAP,2015,10037.0,2881.0,1490.0,10037.0,229.0,5546.0,861.0,281.0,23.64,3572.0,6642.84,Semiconductors/Hardware,21903.0,21903.0,2015-06-01,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),CEO,2016-05-20,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,29.5,0.016789594446374626,0.022815582345322306,-0.04283400077288326,9.2140335438138,0.2870379595496662,0.8354021267871148,0.0029391252366244894,0.08578260436385374,49.0,0,-0.6128736957646483,-0.09759737004036201,-0.15034967286003378,1.735222049293508,0.872841853845548
A,USD,STD,INDL,C,3572,4/30/17,61591,NETAPP INC,NTAP,2016,9493.0,2780.0,744.0,9493.0,509.0,5519.0,779.0,269.0,39.85,3572.0,10719.65,Semiconductors/Hardware,21903.0,21903.0,2016-05-20,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),President/CEO,2020-07-01,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,-31.0,0.021501844898555757,0.053618455704203094,0.003624194331107937,9.158309963881798,0.2928473612135258,1.3496275781533804,-0.003265564099863057,0.08206046560623617,50.0,0,-0.6128736957646483,-0.09759737004036201,-0.15034967286003378,1.735222049293508,0.872841853845548
A,USD,STD,INDL,C,3572,4/30/18,61591,NETAPP INC,NTAP,2017,9865.0,2067.0,1541.0,9865.0,76.0,5911.0,783.0,263.0,66.58,3572.0,17510.54,Semiconductors/Hardware,21903.0,21903.0,2016-05-20,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),President/CEO,2020-07-01,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,11.0,0.016301840273063594,0.007704004054738976,-0.049930183781920365,9.196748418456716,0.20952863659401927,2.136704704642875,0.0011150532184490624,0.07937151545869235,51.0,0,-0.6128736957646483,-0.09759737004036201,-0.15034967286003378,1.735222049293508,0.872841853845548
A,USD,STD,INDL,C,3572,4/30/19,61591,NETAPP INC,NTAP,2018,8741.0,1090.0,1144.0,8741.0,1169.0,6146.0,827.0,240.0,72.85,3572.0,17484.0,Semiconductors/Hardware,21903.0,21903.0,2016-05-20,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),President/CEO,2020-07-01,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,-288.0,0.022076071572714955,0.1337375586317355,0.057012403439824985,9.075779878580487,0.12469969111085688,2.7751084807600157,-0.032948175265987874,0.0946116005033749,52.0,0,-0.6128736957646483,-0.09759737004036201,-0.15034967286003378,1.735222049293508,0.872841853845548
A,USD,STD,INDL,C,3572,4/30/20,61591,NETAPP INC,NTAP,2019,7522.0,242.0,1239.0,7522.0,819.0,5412.0,847.0,219.0,43.77,3572.0,9585.63,Semiconductors/Hardware,21903.0,21903.0,2016-05-20,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),President/CEO,2020-07-01,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,-43.0,0.022270034802273644,0.10888061685721882,0.028681409797253823,8.925587339030281,0.03217229460249933,3.679082654862618,-0.005716564743419303,0.11260303110874767,53.0,0,-0.6128736957646483,-0.09759737004036201,-0.15034967286003378,1.735222049293508,0.872841853845548
A,USD,STD,INDL,C,3572,4/30/21,61591,NETAPP INC,NTAP,2020,9360.0,685.0,2703.0,9360.0,730.0,5744.0,881.0,222.0,74.69,3572.0,16581.18,Semiconductors/Hardware,21903.0,21903.0,2020-07-01,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,-42.0,0.03285604308777776,0.07799145299145299,0.018084692066545234,9.144200569471638,0.07318376068376069,3.1866047579790293,-0.004487179487179487,0.09412393162393162,54.0,0,-0.6128736957646483,-0.09759737004036201,-0.15034967286003378,1.735222049293508,0.872841853845548
A,USD,STD,INDL,C,3572,4/30/22,61591,NETAPP INC,NTAP,2021,10026.0,838.0,2643.0,10026.0,937.0,6318.0,881.0,220.0,73.25,3572.0,16115.0,Semiconductors/Hardware,21903.0,21903.0,2020-07-01,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,181.0,0.018837108969196447,0.09345701176939956,0.027621414587981008,9.212936997823448,0.08358268501895073,2.956487693767455,0.018053062038699382,0.08787153401156991,55.0,0,-0.6128736957646483,-0.09759737004036201,-0.15034967286003378,1.735222049293508,0.872841853845548
I,USD,STD,INDL,C,2836,12/31/15,62263,ALEXION PHARMACEUTICALS INC,ALXN,2015,13133.23,8258.616,3432.557,13133.23,144.385,2604.047,709.472,225.647,190.75,2836.0,43042.16525,Biotech,1355.0,1355.0,2015-04-01,541897.0,David Hallal,ALEXION PHARMACEUTICALS INC (De-listed 07/2021),CEO,2016-12-11,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967-06-15,M,,1242.696,0.02179355978781755,0.010993868225866751,-0.054655714892338815,9.482900938566658,0.6288335771169773,1.6509232034266432,0.09462226733256023,0.05402113569929103,48.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
I,USD,STD,INDL,C,2836,12/31/16,62263,ALEXION PHARMACEUTICALS INC,ALXN,2016,13253.0,8694.0,3121.0,13253.0,399.0,3084.0,757.0,224.0,122.35,2836.0,27406.4,Biotech,1355.0,1355.0,2016-12-11,332327.0,Dave Brennan,ALEXION PHARMACEUTICALS INC (De-listed 07/2021),Interim CEO,2017-03-27,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953-08-17,M,,1878.0,0.02804238938666786,0.030106391005810005,-0.019887870367285152,9.491979220880678,0.6560024145476496,1.1481434301949833,0.14170376518524108,0.0571191428355844,63.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
I,USD,STD,INDL,C,2836,12/31/17,62263,ALEXION PHARMACEUTICALS INC,ALXN,2017,13583.3,8893.1,3063.6,13583.3,443.3,3551.1,909.4,222.3,119.59,2836.0,26584.857000000004,Biotech,1355.0,1355.0,2017-03-27,1077323.0,Doctor Ludwig Hantson,ALEXION PHARMACEUTICALS INC (De-listed 07/2021),CEO,2021-07-21,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1962-08-01,M,,2207.7,0.020102901249250855,0.03263566290960224,-0.024998524927057106,9.516596376010158,0.6547083551125279,1.0950660728151689,0.16253046019744832,0.0669498575456627,55.0,0,1.3517165862897502,-0.13620231167584254,-0.13776643091151977,-0.5297285745900591,-1.7663575495855306
I,USD,STD,INDL,C,2836,12/31/18,62263,ALEXION PHARMACEUTICALS INC,ALXN,2018,13931.9,9165.3,2862.7,13931.9,77.6,4131.2,1913.4,223.5,97.36,2836.0,21759.96,Biotech,1355.0,1355.0,2017-03-27,1077323.0,Doctor Ludwig Hantson,ALEXION PHARMACEUTICALS INC (De-listed 07/2021),CEO,2021-07-21,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1962-08-01,M,,2316.1,0.024576332930137727,0.005569950975818087,-0.07115520421609244,9.541936453739776,0.6578643257559987,0.8646469697705877,0.16624437442129214,0.13733948707642174,56.0,0,1.3517165862897502,-0.13620231167584254,-0.13776643091151977,-0.5297285745900591,-1.7663575495855306
I,USD,STD,INDL,C,2836,12/31/19,62263,ALEXION PHARMACEUTICALS INC,ALXN,2019,17544.6,11271.8,2612.0,17544.6,2404.3,4991.1,881.9,221.3,108.15,2836.0,23933.595,Biotech,1355.0,1355.0,2017-03-27,1077323.0,Doctor Ludwig Hantson,ALEXION PHARMACEUTICALS INC (De-listed 07/2021),CEO,2021-07-21,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1962-08-01,M,,4573.0,0.02326105568621505,0.1370393169408251,0.05684010988086011,9.772501489239328,0.6424654879564082,0.7529790891151646,0.26065000056997595,0.050266178767256024,57.0,0,1.3517165862897502,-0.13620231167584254,-0.13776643091151977,-0.5297285745900591,-1.7663575495855306
I,USD,STD,INDL,C,2836,12/31/20,62263,ALEXION PHARMACEUTICALS INC,ALXN,2020,18103.0,11651.2,2664.0,18103.0,603.4,6069.9,1002.9,219.5,156.24,2836.0,34294.68,Biotech,1355.0,1355.0,2017-03-27,1077323.0,Doctor Ludwig Hantson,ALEXION PHARMACEUTICALS INC (De-listed 07/2021),CEO,2021-07-21,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1962-08-01,M,,5118.6,0.030786920877681923,0.033331492017897583,-0.026575268907010174,9.803832949375943,0.6436060321493675,1.0795810611025352,0.2827487156824836,0.05539965751532895,58.0,0,1.3517165862897502,-0.13620231167584254,-0.13776643091151977,-0.5297285745900591,-1.7663575495855306
A,USD,STD,INDL,C,3572,4/30/23,61591,NETAPP INC,NTAP,2022,9818.0,1159.0,2637.0,9818.0,1274.0,6362.0,956.0,212.0,62.89,3572.0,13332.68,Semiconductors/Hardware,21903.0,21903.0,2020-07-01,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,78.0,0.021269512084067153,0.12976166225300467,0.07270641700703004,9.191972714617998,0.11804848237930332,2.442660599887673,0.00794459156651049,0.0973721735587696,56.0,0,-0.6128736957646483,-0.09759737004036201,-0.15034967286003378,1.735222049293508,0.872841853845548
I,USD,STD,INDL,C,7372,12/31/19,63080,ANSYS INC,ANSS,2019,4838.887,3453.379,515.299,4838.887,451.295,1515.892,298.21,85.734,257.41,7372.0,22068.78894,Software,2257.0,2257.0,2017-01-01,545851.0,Doctor Ajei Gopal,ANSYS INC (De-listed 07/2025),President/CEO,2025-07-17,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1961-06-15,M,,3305.325,0.014572934196385667,0.09326421551071559,0.013065008450750593,8.48444001458844,0.713672172960435,1.8548111731649684,0.6830754675610321,0.061627808212921686,58.0,0,1.0696467132820562,-0.3793636628611668,3.9639718650738267,-0.4961083873776064,0.17442398210701618
I,USD,STD,INDL,C,7372,12/31/21,63080,ANSYS INC,ANSS,2021,6324.314,4484.048,857.954,6324.314,454.627,1906.715,404.87,87.079,401.12,7372.0,34929.12848,Software,2257.0,2257.0,2017-01-01,545851.0,Doctor Ajei Gopal,ANSYS INC (De-listed 07/2025),President/CEO,2025-07-17,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1961-06-15,M,,4203.108,0.019906291871119038,0.07188558316364431,0.006049985982225753,8.752156849215648,0.7090172942077195,2.052794898154559,0.6645950849372754,0.0640180104909402,60.0,0,1.0696467132820562,-0.3793636628611668,3.9639718650738267,-0.4961083873776064,0.17442398210701618
A,USD,STD,INDL,C,3674,1/31/21,117768,NVIDIA CORP,NVDA,2020,28791.0,16893.0,6598.0,28791.0,4332.0,16675.0,3924.0,620.0,519.59,3674.0,322145.80000000005,Semiconductors/Hardware,22806.0,22806.0,1993-04-01,83377.0,Jensen Huang,NVIDIA CORP,President/CEO,2027-01-01,20.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-02-17,M,Asian Association Network,14972.0,0.03642207541063851,0.1504636865687194,0.09055692564381163,10.267818117285737,0.5867458580806502,2.948104903154137,0.5200236184918898,0.1362925914348234,57.0,0,1.5764848428835998,-0.142984627539358,-0.4574939900475732,-0.6449475881648674,0.986169623191155
A,USD,STD,INDL,C,3674,12/31/17,110039,AMKOR TECHNOLOGY INC,AMKR,2017,4521.509,1667.328,1240.581,4521.509,260.706,4186.497,166.614,239.184,10.05,3674.0,2403.7992,Semiconductors/Hardware,2079.0,2079.0,2013-05-08,647302.0,Steve Kelley,AMKOR TECHNOLOGY INC,President/CEO,2020-06-17,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,-20.332,0.02195298095216719,0.057659069129354826,2.4881292695483337e-05,8.416601066668436,0.3687547674902339,0.3658281406684162,-0.004496728857556183,0.036849202334884215,55.0,0,-0.6916225293945008,-0.23947369343537842,-0.222008608786628,-0.5665355396382482,0.9038237180669413
A,USD,STD,INDL,C,2836,12/31/25,64857,SAREPTA THERAPEUTICS INC,SRPT,2025,3349.703,1140.622,1028.352,3349.703,-713.41,2198.237,1522.066,104.964,21.52,2836.0,2258.82528,Biotech,3218.0,3218.0,2025-07-16,46796.0,Doug Ingram,SAREPTA THERAPEUTICS INC (AVI BioPharma Inc prior to 07/2012),CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-08-31,M,,-4876.712,0.06617214036564244,-0.21297709080476687,-0.26628374599694493,8.116626964172456,0.34051436799023677,0.6832711628888906,-1.4558639974947034,0.454388344280075,63.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,3674,12/31/25,74813,QNITY ELECTRONICS INC,Q,2025,14070.0,7093.0,4458.0,14070.0,692.0,4754.0,354.0,209.479,81.65,3674.0,17103.96035,Semiconductors/Hardware,3463500.0,3463500.0,2025-10-17,1402205.0,Mark Ayranto,SILVERCO MINING LTD (Quetzal Copper Corp prior to 11/2025),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976-01-01,M,,-195.0,0.03272292969376288,0.049182658137882015,-0.00412399705429603,9.551800150108434,0.5041222459132907,0.8802016538888648,-0.013859275053304905,0.02515991471215352,49.0,0,-0.6637970751564273,-0.2472783908292412,-0.17753790169760764,-0.006433528133942844,0.021768553178682218
