costat,curcd,datafmt,indfmt,consol,sic,datadate,gvkey,conm,tic,fyear,at,ceq,dltt,lse,ni,revt,xrd,csho,prcc_f,sich,mkt_cap,industry,boardid,companyid,datestartrole,directorid,directorname,companyname,rolename,dateendrole,datestartroleflag,dateendroleflag,seniority,UG,top20_ug,MBA,top20_mba,PhD,top20_phd,MD,top20_md,Master's,top20_masters,dob,gender,diversitynetworklabel,execid,year,salary,bonus,tdc1,stock_awards_fv,cash_comp,pct_equity
A,USD,STD,INDL,C,3572,4/30/24,61591,NETAPP INC,NTAP,2023,9887.0,1146.0,2212.0,9887.0,986.0,6268.0,1029.0,206.0,102.21,3572.0,21055.26,Semiconductors/Hardware,21903.0,21903.0,2020-07-01,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,46535.0,2023.0,1000.0,0.0,14315.794,10957.609,1000.0,0.7654209749036623
A,USD,STD,INDL,C,3572,4/30/16,61591,NETAPP INC,NTAP,2015,10037.0,2881.0,1490.0,10037.0,229.0,5546.0,861.0,281.0,23.64,3572.0,6642.84,Semiconductors/Hardware,21903.0,21903.0,2015-06-01,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),CEO,2016-05-20,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,46535.0,2015.0,786.538,44.99,9514.322,8196.615,831.528,0.861502795469819
A,USD,STD,INDL,C,3572,4/30/17,61591,NETAPP INC,NTAP,2016,9493.0,2780.0,744.0,9493.0,509.0,5519.0,779.0,269.0,39.85,3572.0,10719.65,Semiconductors/Hardware,21903.0,21903.0,2016-05-20,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),President/CEO,2020-07-01,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,46535.0,2016.0,875.0,0.0,9005.241,6179.678,875.0,0.6862312735439284
A,USD,STD,INDL,C,3572,4/30/18,61591,NETAPP INC,NTAP,2017,9865.0,2067.0,1541.0,9865.0,76.0,5911.0,783.0,263.0,66.58,3572.0,17510.54,Semiconductors/Hardware,21903.0,21903.0,2016-05-20,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),President/CEO,2020-07-01,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,46535.0,2017.0,925.0,0.0,12859.367,9611.646,925.0,0.7474431673036472
A,USD,STD,INDL,C,3572,4/30/19,61591,NETAPP INC,NTAP,2018,8741.0,1090.0,1144.0,8741.0,1169.0,6146.0,827.0,240.0,72.85,3572.0,17484.0,Semiconductors/Hardware,21903.0,21903.0,2016-05-20,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),President/CEO,2020-07-01,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,46535.0,2018.0,925.0,0.0,13164.969,10065.244,925.0,0.7645474896294857
A,USD,STD,INDL,C,3572,4/30/20,61591,NETAPP INC,NTAP,2019,7522.0,242.0,1239.0,7522.0,819.0,5412.0,847.0,219.0,43.77,3572.0,9585.63,Semiconductors/Hardware,21903.0,21903.0,2016-05-20,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),President/CEO,2020-07-01,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,46535.0,2019.0,950.0,0.0,9491.209,8531.207,950.0,0.8988535601734194
A,USD,STD,INDL,C,3572,4/30/21,61591,NETAPP INC,NTAP,2020,9360.0,685.0,2703.0,9360.0,730.0,5744.0,881.0,222.0,74.69,3572.0,16581.18,Semiconductors/Hardware,21903.0,21903.0,2020-07-01,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,46535.0,2020.0,968.269,0.0,22989.412,19410.08,968.269,0.8443051958005712
A,USD,STD,INDL,C,3572,4/30/22,61591,NETAPP INC,NTAP,2021,10026.0,838.0,2643.0,10026.0,937.0,6318.0,881.0,220.0,73.25,3572.0,16115.0,Semiconductors/Hardware,21903.0,21903.0,2020-07-01,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,46535.0,2021.0,991.346,0.0,18883.551,15745.686,991.346,0.8338307768491212
I,USD,STD,INDL,C,2836,12/31/15,62263,ALEXION PHARMACEUTICALS INC,ALXN,2015,13133.23,8258.616,3432.557,13133.23,144.385,2604.047,709.472,225.647,190.75,2836.0,43042.16525,Biotech,1355.0,1355.0,2015-04-01,541897.0,David Hallal,ALEXION PHARMACEUTICALS INC (De-listed 07/2021),CEO,2016-12-11,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967-06-15,M,,43392.0,2015.0,1048.461,0.0,14719.786,6926.092,1048.461,0.47052939492462725
I,USD,STD,INDL,C,2836,12/31/16,62263,ALEXION PHARMACEUTICALS INC,ALXN,2016,13253.0,8694.0,3121.0,13253.0,399.0,3084.0,757.0,224.0,122.35,2836.0,27406.4,Biotech,1355.0,1355.0,2016-12-11,332327.0,Dave Brennan,ALEXION PHARMACEUTICALS INC (De-listed 07/2021),Interim CEO,2017-03-27,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953-08-17,M,,51186.0,2016.0,230.769,0.0,551.78,112.726,230.769,0.20429519011200117
I,USD,STD,INDL,C,2836,12/31/17,62263,ALEXION PHARMACEUTICALS INC,ALXN,2017,13583.3,8893.1,3063.6,13583.3,443.3,3551.1,909.4,222.3,119.59,2836.0,26584.857000000004,Biotech,1355.0,1355.0,2017-03-27,1077323.0,Doctor Ludwig Hantson,ALEXION PHARMACEUTICALS INC (De-listed 07/2021),CEO,2021-07-21,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1962-08-01,M,,40792.0,2017.0,900.0,0.0,15310.154,9618.758,900.0,0.6282600423222392
I,USD,STD,INDL,C,2836,12/31/18,62263,ALEXION PHARMACEUTICALS INC,ALXN,2018,13931.9,9165.3,2862.7,13931.9,77.6,4131.2,1913.4,223.5,97.36,2836.0,21759.96,Biotech,1355.0,1355.0,2017-03-27,1077323.0,Doctor Ludwig Hantson,ALEXION PHARMACEUTICALS INC (De-listed 07/2021),CEO,2021-07-21,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1962-08-01,M,,40792.0,2018.0,1200.0,0.0,16490.25,12385.168,1200.0,0.7510600506359818
I,USD,STD,INDL,C,2836,12/31/19,62263,ALEXION PHARMACEUTICALS INC,ALXN,2019,17544.6,11271.8,2612.0,17544.6,2404.3,4991.1,881.9,221.3,108.15,2836.0,23933.595,Biotech,1355.0,1355.0,2017-03-27,1077323.0,Doctor Ludwig Hantson,ALEXION PHARMACEUTICALS INC (De-listed 07/2021),CEO,2021-07-21,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1962-08-01,M,,40792.0,2019.0,1250.0,0.0,18947.984,15243.634,1250.0,0.8044989904994642
I,USD,STD,INDL,C,2836,12/31/20,62263,ALEXION PHARMACEUTICALS INC,ALXN,2020,18103.0,11651.2,2664.0,18103.0,603.4,6069.9,1002.9,219.5,156.24,2836.0,34294.68,Biotech,1355.0,1355.0,2017-03-27,1077323.0,Doctor Ludwig Hantson,ALEXION PHARMACEUTICALS INC (De-listed 07/2021),CEO,2021-07-21,10.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1962-08-01,M,,40792.0,2020.0,1300.0,0.0,17919.259,13670.359,1300.0,0.7628864006039536
A,USD,STD,INDL,C,3572,4/30/23,61591,NETAPP INC,NTAP,2022,9818.0,1159.0,2637.0,9818.0,1274.0,6362.0,956.0,212.0,62.89,3572.0,13332.68,Semiconductors/Hardware,21903.0,21903.0,2020-07-01,1448606.0,George Kurian,NETAPP INC (Network Appliance Inc prior to 03/2008),CEO,2027-01-01,10.0,40.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-15,M,,46535.0,2022.0,1000.0,0.0,11364.543,9908.566,1000.0,0.8718842455873501
I,USD,STD,INDL,C,7372,12/31/19,63080,ANSYS INC,ANSS,2019,4838.887,3453.379,515.299,4838.887,451.295,1515.892,298.21,85.734,257.41,7372.0,22068.78894,Software,2257.0,2257.0,2017-01-01,545851.0,Doctor Ajei Gopal,ANSYS INC (De-listed 07/2025),President/CEO,2025-07-17,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1961-06-15,M,,41809.0,2019.0,793.75,240.0,19591.413,17553.073,1033.75,0.8959574789220155
I,USD,STD,INDL,C,7372,12/31/21,63080,ANSYS INC,ANSS,2021,6324.314,4484.048,857.954,6324.314,454.627,1906.715,404.87,87.079,401.12,7372.0,34929.12848,Software,2257.0,2257.0,2017-01-01,545851.0,Doctor Ajei Gopal,ANSYS INC (De-listed 07/2025),President/CEO,2025-07-17,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1961-06-15,M,,41809.0,2021.0,825.0,309.375,18260.634,15431.959,1134.375,0.845094370765002
A,USD,STD,INDL,C,3674,1/31/21,117768,NVIDIA CORP,NVDA,2020,28791.0,16893.0,6598.0,28791.0,4332.0,16675.0,3924.0,620.0,519.59,3674.0,322145.80000000005,Semiconductors/Hardware,22806.0,22806.0,1993-04-01,83377.0,Jensen Huang,NVIDIA CORP,President/CEO,2027-01-01,20.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-02-17,M,Asian Association Network,19583.0,2020.0,1017.355,0.0,19316.401,15279.78,1017.355,0.7910262372374647
A,USD,STD,INDL,C,3674,12/31/17,110039,AMKOR TECHNOLOGY INC,AMKR,2017,4521.509,1667.328,1240.581,4521.509,260.706,4186.497,166.614,239.184,10.05,3674.0,2403.7992,Semiconductors/Hardware,2079.0,2079.0,2013-05-08,647302.0,Steve Kelley,AMKOR TECHNOLOGY INC,President/CEO,2020-06-17,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,36206.0,2017.0,800.962,1793.151,7859.696,1972.0,2594.1130000000003,0.2509002892732747
A,USD,STD,INDL,C,2836,12/31/25,64857,SAREPTA THERAPEUTICS INC,SRPT,2025,3349.703,1140.622,1028.352,3349.703,-713.41,2198.237,1522.066,104.964,21.52,2836.0,2258.82528,Biotech,3218.0,3218.0,2025-07-16,46796.0,Doug Ingram,SAREPTA THERAPEUTICS INC (AVI BioPharma Inc prior to 07/2012),CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-08-31,M,,27549.0,,,,,,,
A,USD,STD,INDL,C,3674,12/31/25,74813,QNITY ELECTRONICS INC,Q,2025,14070.0,7093.0,4458.0,14070.0,692.0,4754.0,354.0,209.479,81.65,3674.0,17103.96035,Semiconductors/Hardware,3463500.0,3463500.0,2025-10-17,1402205.0,Mark Ayranto,SILVERCO MINING LTD (Quetzal Copper Corp prior to 11/2025),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976-01-01,M,,,,,,,,,
A,USD,STD,INDL,C,7372,12/31/15,103487,SAP SE,SAP,2015,44945.401,25265.635,9370.231,44945.401,3327.198,22579.119,3089.386,1197.953,79.1,7372.0,94758.0823,Software,27081.0,27081.0,2012-04-01,647592.0,Lino Saputo Jr,SAPUTO INC,Vice Chairman/CEO,2017-08-01,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1966-06-01,M,,,,,,,,,
A,USD,STD,INDL,C,7372,12/31/16,103487,SAP SE,SAP,2016,46721.09,27831.955,6804.985,46721.09,3847.259,23279.822,3212.029,1198.624,86.43,7372.0,103597.07232,Software,27081.0,27081.0,2012-04-01,647592.0,Lino Saputo Jr,SAPUTO INC,Vice Chairman/CEO,2017-08-01,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1966-06-01,M,,,,,,,,,
A,USD,STD,INDL,C,7372,12/31/17,103487,SAP SE,SAP,2017,51089.893,30666.92,6013.404,51089.893,4830.44,28204.814,4029.774,1193.405,112.36,7372.0,134090.9858,Software,27081.0,27081.0,2017-08-01,647592.0,Lino Saputo Jr,SAPUTO INC,Chairman/CEO,2022-01-13,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1966-06-01,M,,,,,,,,,
A,USD,STD,INDL,C,7372,12/31/18,103487,SAP SE,SAP,2018,58951.922,33009.687,12061.496,58951.922,4674.617,28286.985,4149.109,1193.65,99.55,7372.0,118827.8575,Software,27081.0,27081.0,2017-08-01,647592.0,Lino Saputo Jr,SAPUTO INC,Chairman/CEO,2022-01-13,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1966-06-01,M,,,,,,,,,
A,USD,STD,INDL,C,7372,12/31/19,103487,SAP SE,SAP,2019,67572.23,34502.629,14476.157,67572.23,3726.769,30919.5,4816.408,1193.65,133.99,7372.0,159937.16350000002,Software,27081.0,27081.0,2017-08-01,647592.0,Lino Saputo Jr,SAPUTO INC,Chairman/CEO,2022-01-13,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1966-06-01,M,,,,,,,,,
A,USD,STD,INDL,C,7372,12/31/20,103487,SAP SE,SAP,2020,70481.33,35820.456,16393.25,70481.33,6201.711,32952.842,5368.789,1179.579,130.39,7372.0,153805.30581,Software,27081.0,27081.0,2017-08-01,647592.0,Lino Saputo Jr,SAPUTO INC,Chairman/CEO,2022-01-13,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1966-06-01,M,,,,,,,,,
A,USD,STD,INDL,C,7372,12/31/21,103487,SAP SE,SAP,2021,80942.334,44188.516,12487.836,80942.334,5977.784,31665.423,5902.72,1179.579,140.11,7372.0,165270.81369,Software,27081.0,27081.0,2017-08-01,647592.0,Lino Saputo Jr,SAPUTO INC,Chairman/CEO,2022-01-13,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1966-06-01,M,,,,,,,,,
A,USD,STD,INDL,C,7372,12/31/22,103487,SAP SE,SAP,2022,77119.371,42948.476,9353.632,77119.371,2441.007,32993.142,6589.865,1167.118,103.19,7372.0,120434.90641999998,Software,27081.0,27081.0,2022-01-13,647592.0,Lino Saputo Jr,SAPUTO INC,Chairman/President/CEO,2024-08-09,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1966-06-01,M,,,,,,,,,
A,USD,STD,INDL,C,7372,12/31/23,103487,SAP SE,SAP,2023,75533.776,47703.39,8128.71,75533.776,6785.715,34494.513,6990.204,1167.229,154.59,7372.0,180441.93111,Software,27081.0,27081.0,2022-01-13,647592.0,Lino Saputo Jr,SAPUTO INC,Chairman/President/CEO,2024-08-09,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1966-06-01,M,,,,,,,,,
A,USD,STD,INDL,C,3674,12/31/15,110039,AMKOR TECHNOLOGY INC,AMKR,2015,4031.3,1207.883,1519.107,4031.3,56.812,2884.603,82.017,237.005,6.08,3674.0,1440.9904,Semiconductors/Hardware,2079.0,2079.0,2013-05-08,647302.0,Steve Kelley,AMKOR TECHNOLOGY INC,President/CEO,2020-06-17,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,36206.0,2015.0,700.0,0.0,920.0,0.0,700.0,0.0
A,USD,STD,INDL,C,3674,12/31/16,110039,AMKOR TECHNOLOGY INC,AMKR,2016,4092.086,1383.588,1439.638,4092.086,164.19,3893.635,117.206,238.665,10.55,3674.0,2517.91575,Semiconductors/Hardware,2079.0,2079.0,2013-05-08,647302.0,Steve Kelley,AMKOR TECHNOLOGY INC,President/CEO,2020-06-17,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,36206.0,2016.0,700.0,0.0,1672.67,0.0,700.0,0.0
A,USD,STD,INDL,C,3674,12/31/18,110039,AMKOR TECHNOLOGY INC,AMKR,2018,4495.447,1830.54,1217.732,4495.447,127.092,4316.466,157.182,239.385,6.56,3674.0,1570.3656,Semiconductors/Hardware,2079.0,2079.0,2013-05-08,647302.0,Steve Kelley,AMKOR TECHNOLOGY INC,President/CEO,2020-06-17,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,36206.0,2018.0,858.656,2125.0,3919.422,0.0,2983.656,0.0
A,USD,STD,INDL,C,2836,12/31/23,64857,SAREPTA THERAPEUTICS INC,SRPT,2023,3264.576,859.337,1273.48,3264.576,-535.977,1243.336,877.387,93.732,96.43,2836.0,9038.57676,Biotech,3218.0,3218.0,2017-06-26,46796.0,Doug Ingram,SAREPTA THERAPEUTICS INC (AVI BioPharma Inc prior to 07/2012),President/CEO,2025-07-16,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-08-31,M,,27549.0,2023.0,799.797,0.0,1661.338,0.0,799.797,0.0
A,USD,STD,INDL,C,3674,12/31/19,110039,AMKOR TECHNOLOGY INC,AMKR,2019,4695.615,1963.739,1410.97,4695.615,120.888,4052.65,137.638,240.805,13.0,3674.0,3130.465,Semiconductors/Hardware,2079.0,2079.0,2013-05-08,647302.0,Steve Kelley,AMKOR TECHNOLOGY INC,President/CEO,2020-06-17,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,36206.0,2019.0,893.519,2125.0,4301.32,0.0,3018.5190000000002,0.0
A,USD,STD,INDL,C,3674,12/31/20,110039,AMKOR TECHNOLOGY INC,AMKR,2020,5022.311,2325.699,1102.815,5022.311,338.138,5050.589,140.727,242.829,15.08,3674.0,3661.86132,Semiconductors/Hardware,2079.0,2079.0,2020-06-17,1365884.0,Giel Rutten,AMKOR TECHNOLOGY INC,President/CEO,2025-12-31,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1957-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3674,12/31/21,110039,AMKOR TECHNOLOGY INC,AMKR,2021,6038.554,2942.276,1122.325,6038.554,642.995,6138.329,166.037,244.315,24.79,3674.0,6056.56885,Semiconductors/Hardware,2079.0,2079.0,2020-06-17,1365884.0,Giel Rutten,AMKOR TECHNOLOGY INC,President/CEO,2025-12-31,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1957-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3674,12/31/22,110039,AMKOR TECHNOLOGY INC,AMKR,2022,6821.757,3668.752,1219.11,6821.757,765.823,7091.585,149.429,245.091,23.98,3674.0,5877.28218,Semiconductors/Hardware,2079.0,2079.0,2020-06-17,1365884.0,Giel Rutten,AMKOR TECHNOLOGY INC,President/CEO,2025-12-31,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1957-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3674,12/31/23,110039,AMKOR TECHNOLOGY INC,AMKR,2023,6771.125,3962.308,1176.463,6771.125,359.813,6503.065,177.473,245.888,33.27,3674.0,8180.693760000001,Semiconductors/Hardware,2079.0,2079.0,2020-06-17,1365884.0,Giel Rutten,AMKOR TECHNOLOGY INC,President/CEO,2025-12-31,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1957-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,3674,12/31/24,110039,AMKOR TECHNOLOGY INC,AMKR,2024,6944.328,4149.545,1104.122,6944.328,354.012,6317.692,162.951,246.684,25.69,3674.0,6337.31196,Semiconductors/Hardware,2079.0,2079.0,2020-06-17,1365884.0,Giel Rutten,AMKOR TECHNOLOGY INC,President/CEO,2025-12-31,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1957-06-15,M,,,,,,,,,
I,USD,STD,INDL,C,7372,2/29/16,122841,RED HAT INC,RHT,2015,4155.099,1334.432,723.942,4155.099,199.365,2046.93,413.322,181.186,65.35,7372.0,11840.5051,Software,25895.0,25895.0,2008-01-01,333755.0,Jim Whitehurst,RED HAT INC (De-listed 07/2019),President/CEO,2019-07-09,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1967-01-01,M,,28220.0,2015.0,975.0,0.0,12725.593,9558.468,975.0,0.7511216176723552
I,USD,STD,INDL,C,7372,2/28/17,122841,RED HAT INC,RHT,2016,4535.185,1247.32,745.633,4535.185,253.703,2411.803,480.668,176.902,82.81,7372.0,14649.25462,Software,25895.0,25895.0,2008-01-01,333755.0,Jim Whitehurst,RED HAT INC (De-listed 07/2019),President/CEO,2019-07-09,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1967-01-01,M,,28220.0,2016.0,1000.0,0.0,11132.589,9125.785,1000.0,0.819736091936925
I,USD,STD,INDL,C,7372,2/28/18,122841,RED HAT INC,RHT,2017,5466.546,1470.23,744.194,5466.546,258.803,2920.461,578.33,177.074,147.4,7372.0,26100.7076,Software,25895.0,25895.0,2008-01-01,333755.0,Jim Whitehurst,RED HAT INC (De-listed 07/2019),President/CEO,2019-07-09,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1967-01-01,M,,28220.0,2017.0,1000.0,0.0,13597.466,10095.937,1000.0,0.7424866515569886
I,USD,STD,INDL,C,7372,2/28/19,122841,RED HAT INC,RHT,2018,5588.289,1613.932,231.54,5588.289,433.988,3362.069,668.542,176.801,182.6,7372.0,32283.862599999997,Software,25895.0,25895.0,2008-01-01,333755.0,Jim Whitehurst,RED HAT INC (De-listed 07/2019),President/CEO,2019-07-09,10.0,10.0,Executive Director,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1967-01-01,M,,28220.0,2018.0,1074.795,0.0,15442.344,12447.499,1074.795,0.80606279720229
A,USD,STD,INDL,C,3674,1/31/16,117768,NVIDIA CORP,NVDA,2015,7370.0,4469.0,10.0,7370.0,614.0,5010.0,1331.0,539.0,29.29,3674.0,15787.31,Semiconductors/Hardware,22806.0,22806.0,1993-04-01,83377.0,Jensen Huang,NVIDIA CORP,President/CEO,2027-01-01,20.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-02-17,M,Asian Association Network,19583.0,2015.0,1018.941,0.0,9431.101,6916.9,1018.941,0.7334138400171941
A,USD,STD,INDL,C,3674,1/31/17,117768,NVIDIA CORP,NVDA,2016,9841.0,5762.0,1989.0,9841.0,1666.0,6910.0,1463.0,585.0,109.18,3674.0,63870.3,Semiconductors/Hardware,22806.0,22806.0,1993-04-01,83377.0,Jensen Huang,NVIDIA CORP,President/CEO,2027-01-01,20.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-02-17,M,Asian Association Network,19583.0,2016.0,996.216,0.0,12194.238,9188.4,996.216,0.7535034169416736
A,USD,STD,INDL,C,3674,1/31/18,117768,NVIDIA CORP,NVDA,2017,11241.0,7471.0,1985.0,11241.0,3047.0,9714.0,1797.0,606.0,245.8,3674.0,148954.80000000002,Semiconductors/Hardware,22806.0,22806.0,1993-04-01,83377.0,Jensen Huang,NVIDIA CORP,President/CEO,2027-01-01,20.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-02-17,M,Asian Association Network,19583.0,2017.0,999.985,0.0,12993.532,9787.985,999.985,0.7532967171666642
A,USD,STD,INDL,C,3674,1/31/19,117768,NVIDIA CORP,NVDA,2018,13292.0,9342.0,1988.0,13292.0,4141.0,11716.0,2376.0,606.0,143.75,3674.0,87112.5,Semiconductors/Hardware,22806.0,22806.0,1993-04-01,83377.0,Jensen Huang,NVIDIA CORP,President/CEO,2027-01-01,20.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1963-02-17,M,Asian Association Network,19583.0,2018.0,996.514,0.0,13642.838,11611.022,996.514,0.8510708695654087
A,USD,STD,INDL,C,2836,12/31/24,64857,SAREPTA THERAPEUTICS INC,SRPT,2024,3963.173,1527.742,1329.597,3963.173,235.239,1901.979,804.522,96.9,121.59,2836.0,11782.071000000002,Biotech,3218.0,3218.0,2017-06-26,46796.0,Doug Ingram,SAREPTA THERAPEUTICS INC (AVI BioPharma Inc prior to 07/2012),President/CEO,2025-07-16,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-08-31,M,,27549.0,2024.0,846.902,0.0,1978.086,0.0,846.902,0.0
A,USD,STD,INDL,C,7372,2/29/20,65986,BLACKBERRY LTD,BB,2019,3888.0,2529.0,120.0,3888.0,-152.0,1040.0,259.0,554.199,5.17,7372.0,2865.2088299999996,Software,26104.0,26104.0,2013-11-04,141731.0,John Chen,BLACKBERRY LTD (Research In Motion Ltd prior to 07/2013),Chairman (Executive)/CEO,2023-11-04,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1955-07-01,M,Asian Association Network,9349.0,,,,,,,
I,USD,STD,INDL,C,7372,12/31/22,63080,ANSYS INC,ANSS,2022,6687.945,4865.851,866.376,6687.945,523.71,2065.553,433.661,86.95,241.59,7372.0,21006.2505,Software,2257.0,2257.0,2017-01-01,545851.0,Doctor Ajei Gopal,ANSYS INC (De-listed 07/2025),President/CEO,2025-07-17,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1961-06-15,M,,41809.0,2022.0,843.75,312.609,21872.498,18915.491,1156.359,0.8648070741622654
